,last_season_before_transfer,Age,Starts_abs_change,Starts_log_change,Min_abs_change,Min_log_change,Gls_abs_change,Gls_log_change,Ast_abs_change,Ast_log_change,CrdY_abs_change,CrdY_log_change,CrdR_abs_change,CrdR_log_change,SoT_abs_change,SoT_log_change,G/Sh_abs_change,G/Sh_log_change,passing_Att_abs_change,passing_Att_log_change,passing_Cmp%_abs_change,passing_Cmp%_log_change,TklW_abs_change,TklW_log_change,Blocks_abs_change,Blocks_log_change,Int_abs_change,Int_log_change,Clr_abs_change,Clr_log_change,dribbles_Att_abs_change,dribbles_Att_log_change,Carries_abs_change,Carries_log_change,Rec_abs_change,Rec_log_change,club_score_abs_change,club_score_log_change,mv_abs_change,mv_log_change,Arsenal FC,Brighton & Hove Albion,Chelsea FC,Crystal Palace,Everton FC,Liverpool FC,Manchester City,Manchester United,Newcastle United,Tottenham Hotspur,West Ham United,Wolverhampton Wanderers,attack,defence,goalkeeper,midfield,2019,2020,2021,2022
423,0,27.0,19.0,0.5653138090500605,1495.0,0.5091368095341053,2.0,0.5108256237659905,0.0,0.0,2.0,0.2876820724517808,1.0,0.6931471805599453,4.0,0.5877866649021193,-0.03,-0.026907452919924177,2063.0,0.8300428137318665,3.0999999999999943,0.032964175538976015,17.0,1.0608719606852626,6.0,0.35667494393873245,11.0,0.42121346507630353,47.0,0.805065096763931,7.0,1.01160091167848,1698.0,0.8715708967434104,1793.0,0.8342353411976315,-2.0625,-0.2688135881473983,-20000000.0,-0.5877866649021186,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
424,1,28.0,-23.0,-0.739667196194838,-1884.0,-0.6987674281920979,-4.0,-1.6094379124341003,0.0,0.0,-6.0,-1.3862943611198904,-1.0,-0.6931471805599453,-7.0,-1.5040773967762742,-0.1,-0.09531017980432493,-2423.0,-1.0858455798887334,-1.8999999999999915,-0.020074630812979777,-7.0,-0.3136575588550419,-9.0,-0.5978370007556202,-18.0,-0.8266785731844681,-50.0,-0.8873031950009032,-6.0,-0.7884573603642704,-2013.0,-1.1699570648111353,-2134.0,-1.1190146539914512,3.375,0.4085755305225567,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
425,0,26.0,8.0,0.5108256237659905,783.0,0.5805016789152573,2.0,0.6931471805599453,-1.0,-0.6931471805599453,-2.0,-0.5108256237659905,0.0,0.0,1.0,0.2876820724517808,0.04999999999999999,0.039220713153281295,255.0,0.2484834829475755,-2.0,-0.021575809981956517,5.0,0.44183275227903884,5.0,0.810930216216329,10.0,0.5108256237659905,13.0,0.38136755652910415,2.0,0.6931471805599453,220.0,0.2810227803618046,194.0,0.2231435513142097,-2.0625,-0.2688135881473983,17000000.0,0.518793793415167,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
426,0,27.0,14.0,0.5306282510621707,1113.0,0.4861133259424957,0.0,0.0,0.0,0.0,1.0,0.2876820724517808,0.0,0.0,4.0,0.6931471805599452,-0.12999999999999998,-0.10536051565782636,1253.0,0.732898714507324,0.0,0.0,12.0,0.6190392084062237,14.0,0.9382696385929301,12.0,0.3920420877760238,21.0,0.4135623183407837,5.0,0.810930216216329,740.0,0.6010611961108152,1029.0,0.723106263002971,3.375,0.4085755305225567,-2000000.0,-0.04879016416943216,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
427,0,27.0,-4.0,-0.07410797215372211,-307.0,-0.06388026843881178,-1.0,-0.2876820724517808,-1.0,-0.4054651081081645,6.0,0.47000362924573524,0.0,0.0,-3.0,-0.2231435513142097,-0.019999999999999997,-0.019048194970694494,-177.0,-0.058173127270495506,0.7999999999999972,0.009080652635746311,-12.0,-0.35667494393873245,4.0,0.10008345855698275,-15.0,-0.16251892949777513,-20.0,-0.1131148044378314,-3.0,-0.17185025692665912,-124.0,-0.059690478824637516,-92.0,-0.039120634758455175,0.890625,0.2805544585275488,-7000000.0,-0.16907633004393574,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
428,0,28.0,-16.0,-0.3677247801253176,-1485.0,-0.38431098417131615,0.0,0.0,-1.0,-0.6931471805599453,-6.0,-0.47000362924573524,1.0,0.6931471805599453,1.0,0.08004270767353638,0.030000000000000006,0.028437935320533535,-1020.0,-0.42339132437631655,-1.5999999999999943,-0.018244519742537157,1.0,0.03509131981127034,-2.0,-0.04879016416943216,-42.0,-0.6814511407967543,-53.0,-0.3817953640222598,-8.0,-0.6931471805599454,-742.0,-0.45895379305915096,-819.0,-0.43875375436884934,-1.578125,-0.5682365309793297,-18000000.0,-0.6418538861723952,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
429,0,29.0,-19.0,-0.7503055943998937,-1560.0,-0.6778032126985369,-2.0,-1.0986122886681098,0.0,0.0,0.0,0.0,-1.0,-0.6931471805599453,-11.0,-1.8718021769015913,-0.07,-0.06765864847381486,-1104.0,-0.8452328106084339,-0.7000000000000028,-0.008087854601698474,-16.0,-0.8023464725249374,-18.0,-0.5978370007556202,-19.0,-0.5831462853456166,-61.0,-0.7659065348423737,-3.0,-0.47000362924573547,-673.0,-0.751321901596901,-838.0,-0.8290832297560646,1.4375,0.5288441292686691,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
430,1,26.0,-13.0,-0.6567795363890707,-1273.0,-0.7196956051970407,0.0,0.0,-1.0,-0.6931471805599453,-1.0,-0.6931471805599453,0.0,0.0,-10.0,-0.46262352194811296,0.08000000000000002,0.06899287148695132,-531.0,-1.1418410232189302,-1.2999999999999972,-0.019893540519570152,-6.0,-0.4353180712578455,-12.0,-0.9162907318741551,-2.0,-0.22314355131421015,-20.0,-1.252762968495368,-27.0,-1.0745147370890495,-314.0,-1.0202943952206915,-520.0,-1.0162127569010426,0.5,0.322773392263051,8000000.0,0.2595111954850857,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
431,0,25.0,-10.0,-0.5705448584676129,-913.0,-0.5969869078653405,0.0,0.0,-1.0,-0.4054651081081645,3.0,0.5596157879354227,1.0,0.6931471805599453,1.0,0.4054651081081645,0.0,0.0,-492.0,-0.5914230325455021,-1.7000000000000028,-0.02123752524406619,-2.0,-0.06669137449867213,-8.0,-0.33647223662121295,-23.0,-0.8556661100577201,-49.0,-1.1124056108004452,-6.0,-0.1251631429540061,-278.0,-0.5349595251024208,-297.0,-0.5241929580929385,-0.19999999999999996,-0.1418301954392177,500000.0,0.07410797215372078,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
432,0,26.0,1.0,0.07410797215372167,-21.0,-0.018962193439814534,0.0,0.0,1.0,0.4054651081081645,-3.0,-0.5596157879354227,-1.0,-0.6931471805599453,1.0,0.2876820724517808,0.0,0.0,-43.0,-0.07309965343960556,0.09999999999999432,0.0012618298204225553,-15.0,-0.7282385003712157,-7.0,-0.4307829160924541,-7.0,-0.5306282510621703,5.0,0.1892419996385284,0.0,0.0,-3.0,-0.007662872745568983,25.0,0.05638471941063905,0.5,0.322773392263051,-2000000.0,-0.33647223662121206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
433,1,27.0,-2.0,-0.15415067982725805,-82.0,-0.07769056879934233,1.0,0.6931471805599453,-1.0,-0.4054651081081645,-2.0,-0.6931471805599453,0.0,0.0,-1.0,-0.2876820724517808,0.17,0.1570037488096647,-81.0,-0.15415067982725805,-1.2000000000000028,-0.01524807179516241,17.0,0.7949298748698879,0.0,0.0,5.0,0.40546510810816416,-8.0,-0.32277339226305113,-18.0,-0.5108256237659905,-79.0,-0.22635382694445827,-98.0,-0.24195982311368613,-0.044642857142857206,-0.024938948347252077,1000000.0,0.1823215567939549,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
434,0,24.0,-6.0,-0.2744368457017603,-760.0,-0.4045898345293084,-1.0,-0.6931471805599453,-2.0,-0.6931471805599453,2.0,0.5108256237659905,0.0,0.0,4.0,0.45198512374305744,-0.04,-0.03922071315328133,-378.0,-0.315240016515439,-6.300000000000011,-0.0743705427210708,-6.0,-0.2744368457017603,-3.0,-0.1625189294977747,-2.0,-0.07145896398214502,-11.0,-0.3908663086870119,-23.0,-0.739667196194838,-220.0,-0.2792276938461953,-341.0,-0.36782506593997333,-0.53125,-0.19490033900081483,-12000000.0,-0.6931471805599436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
435,0,25.0,-11.0,-0.8649974374866045,-726.0,-0.6469851387967829,1.0,0.6931471805599453,-1.0,-0.6931471805599453,-4.0,-1.6094379124341003,0.0,0.0,-7.0,-1.01160091167848,0.17,0.1570037488096647,-799.0,-1.5293952047605641,-3.299999999999997,-0.04128165897330316,-2.0,-0.1112256351102241,-13.0,-1.4469189829363256,-18.0,-1.0986122886681096,-12.0,-0.737598943130779,-12.0,-0.8472978603872034,-552.0,-1.651297536369639,-620.0,-1.65205421458852,4.21875,0.9965281625548299,2000000.0,0.15415067982725716,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
436,0,26.0,14.0,0.4307829160924541,959.0,0.3403908550493062,2.0,0.6931471805599453,4.0,1.0986122886681096,4.0,0.5108256237659909,1.0,0.6931471805599453,9.0,0.8266785731844679,0.03,0.028710105882431395,1075.0,0.4948560222110592,-1.5999999999999943,-0.01828622382341827,17.0,0.30318625898774565,12.0,0.6190392084062237,14.0,0.2937611185281632,18.0,0.5596157879354227,34.0,0.3579399662453193,506.0,0.31452811311606244,836.0,0.4791528238993239,3.9375,0.5978370007556206,10000000.0,0.16705408466316385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
437,0,27.0,12.0,0.2623642644674913,1326.0,0.33569834260606335,0.0,0.0,5.0,0.6061358035703157,1.0,0.09531017980432477,-1.0,-0.6931471805599453,12.0,0.5596157879354227,-0.03,-0.028710105882431395,1381.0,0.40643292816919274,-2.1000000000000085,-0.024519617174318498,6.0,0.08829260714567866,6.0,0.2076393647782444,38.0,0.5252663079207851,12.0,0.2513144282809061,27.0,0.21425460389696305,1133.0,0.4726667466652188,1169.0,0.4267904394494071,-2.0625,-0.2688135881473983,-15000000.0,-0.2623642644674895,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
438,1,28.0,-28.0,-0.7731898882334818,-2787.0,-0.9146791279798139,-1.0,-0.2876820724517808,-5.0,-0.6061358035703157,-5.0,-0.6061358035703157,1.0,0.6931471805599453,-22.0,-1.5404450409471488,0.05,0.04740223889458396,-2498.0,-0.9266220300866577,1.2000000000000028,0.014084739881738528,-38.0,-0.7661723155748352,-21.0,-1.0678406300013559,-64.0,-1.1653036631667821,-41.0,-1.4240346891027378,-70.0,-0.6931471805599445,-1881.0,-0.9817161710299533,-1991.0,-0.8957017692965339,3.375,0.4085755305225567,-20000000.0,-0.5108256237659923,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
439,0,23.0,15.0,0.4418327522790393,1195.0,0.4099785149237096,11.0,0.613104472886409,7.0,1.2039728043259361,-2.0,-0.6931471805599453,0.0,0.0,26.0,0.6931471805599454,0.0,0.0,-136.0,-0.1484200051182727,2.200000000000003,0.027814688182877134,2.0,0.15415067982725805,2.0,0.1112256351102241,2.0,0.33647223662121295,7.0,0.4307829160924541,36.0,0.33967736757016187,-8.0,-0.009661910911736626,-25.0,-0.023821993572356703,0.40625,0.15984870094189596,-3000000.0,-0.06453852113757108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
440,0,24.0,-14.0,-0.4054651081081646,-1137.0,-0.38567903696632033,-16.0,-1.09861228866811,-4.0,-0.5108256237659909,0.0,0.0,1.0,0.6931471805599453,-22.0,-0.5500463369192721,-0.11000000000000001,-0.09614386055290218,-154.0,-0.19988668914994268,3.0,0.03672383295469395,-10.0,-1.2527629684953678,2.0,0.10008345855698275,-2.0,-0.33647223662121295,-4.0,-0.2231435513142097,-46.0,-0.45886588483528,-200.0,-0.27802016154004416,-207.0,-0.22266150743888424,0.890625,0.2805544585275488,-29000000.0,-1.0340737675305398,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
441,0,25.0,-23.0,-1.7227665977411035,-2046.0,-1.876365553416436,-6.0,-1.3862943611198904,-5.0,-1.791759469228055,-1.0,-0.6931471805599453,-1.0,-0.6931471805599453,-26.0,-2.014903020542265,0.04000000000000001,0.0360399364831967,-578.0,-1.7746650358687548,-1.9000000000000057,-0.02310133127339764,-3.0,-1.3862943611198906,-19.0,-2.3513752571634776,-4.0,-1.6094379124341003,-13.0,-1.6739764335716714,-67.0,-1.8845412026790211,-521.0,-1.801421380139792,-695.0,-1.8161509223522136,-1.578125,-0.5682365309793297,-1000000.0,-0.06453852113757108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
442,0,26.0,13.0,1.2809338454620642,1067.0,1.3568098804407551,8.0,1.6094379124341005,3.0,1.3862943611198906,0.0,0.0,0.0,0.0,15.0,1.5581446180465497,0.09,0.07663322602091606,256.0,1.1535711729488671,-0.7000000000000028,-0.008647367041182186,5.0,1.791759469228055,10.0,1.791759469228055,2.0,1.0986122886681098,3.0,0.6931471805599452,21.0,1.0116009116784799,235.0,1.188316907253383,285.0,1.1349799328389842,1.4375,0.5288441292686691,-5000000.0,-0.4054651081081637,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
443,0,24.0,-11.0,-0.3123746850421525,-1060.0,-0.35086906609579316,0.0,0.0,-3.0,-0.6931471805599452,-5.0,-0.40546510810816416,0.0,0.0,1.0,0.10536051565782634,0.010000000000000002,0.00956945101615072,-845.0,-0.41495533582180233,2.200000000000003,0.025853378826334428,-20.0,-0.6466271649250523,-22.0,-0.523248143764548,-2.0,-0.054067221270275745,-49.0,-0.5753641449035616,-8.0,-0.1670540846631665,-312.0,-0.27226799594806206,-493.0,-0.33682032503918435,0.40625,0.15984870094189596,17500000.0,0.6931471805599472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
444,0,25.0,12.0,0.33647223662121295,1114.0,0.3658319387725051,0.0,0.0,4.0,0.8472978603872034,4.0,0.3364722366212125,0.0,0.0,-2.0,-0.22314355131421015,0.009999999999999995,0.009478743954543775,998.0,0.47463379425986485,-5.299999999999997,-0.06345635360520152,19.0,0.6225296133459919,14.0,0.36290549368936853,-2.0,-0.05715841383994835,-3.0,-0.04879016416943216,29.0,0.5062698072301299,605.0,0.47425735766646593,621.0,0.40843928902167104,0.890625,0.2805544585275488,3000000.0,0.08223809823697081,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
445,0,26.0,-15.0,-0.4418327522790393,-1428.0,-0.4987970479003838,-1.0,-0.6931471805599453,-1.0,-0.15415067982725827,-2.0,-0.15415067982725805,0.0,0.0,-5.0,-0.980829253011726,-0.06,-0.058268908123975824,-1157.0,-0.5764164885698069,-0.5,-0.006199647879525649,-23.0,-0.8232003088081434,-19.0,-0.532804530484766,-13.0,-0.48183808689273855,-29.0,-0.6603573577369541,-52.0,-1.245937003424968,-761.0,-0.6444164676553559,-805.0,-0.5703372043355879,-1.578125,-0.5682365309793297,4000000.0,0.10008345855698408,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
446,0,27.0,14.0,0.4177352006999788,1439.0,0.5018177834116937,1.0,0.6931471805599453,1.0,0.15415067982725827,1.0,0.08004270767353638,0.0,0.0,2.0,0.5108256237659905,0.07,0.06765864847381486,986.0,0.5094770058946967,3.5,0.04261143728824024,31.0,1.001448540214462,30.0,0.7472144018302211,32.0,0.925769475828699,34.0,0.7404000654104905,27.0,0.8266785731844681,699.0,0.6049460354347262,665.0,0.49173334583115036,1.4375,0.5288441292686691,-7000000.0,-0.1823215567939549,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
447,0,25.0,-4.0,-0.1251631429540061,-324.0,-0.12081713863697985,1.0,0.6931471805599453,-1.0,-0.6931471805599453,2.0,0.33647223662121295,0.0,0.0,1.0,0.4054651081081645,0.08,0.0769610411361284,-260.0,-0.2663289479812123,3.1000000000000085,0.039320220591544164,-18.0,-1.5260563034950494,-20.0,-0.6061358035703153,-10.0,-0.27193371548364187,-102.0,-0.6268977950187447,5.0,1.252762968495368,-14.0,-0.02602377342130513,-149.0,-0.23819220506338112,0.0,0.0,-1500000.0,-0.10919929196499467,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
448,0,26.0,-8.0,-0.3101549283038394,-762.0,-0.3595668401448515,2.0,0.6931471805599453,1.0,0.6931471805599453,-1.0,-0.15415067982725827,0.0,0.0,2.0,0.5108256237659905,0.11,0.09699226598730959,-225.0,-0.30663998619639443,0.19999999999998863,0.0024844733276623288,3.0,0.47000362924573547,4.0,0.15415067982725805,-18.0,-0.8266785731844681,-30.0,-0.2962658161431726,-2.0,-0.33647223662121295,-134.0,-0.2908257405547481,-102.0,-0.20348250691505232,0.13822115384615385,0.09667328790136659,-3000000.0,-0.2623642644674895,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
449,0,27.0,2.0,0.08701137698962969,388.0,0.1991207881463044,-2.0,-0.6931471805599453,-1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.11568439899946216,70.0,0.10583887012760318,-5.5,-0.07067809074249354,1.0,0.11778303565638382,11.0,0.3313571359544425,14.0,0.6931471805599454,35.0,0.33811292607867305,-2.0,-0.5108256237659905,17.0,0.04192969313812345,32.0,0.06840272688440052,-0.07528409090909088,-0.05149267630427118,-5500000.0,-0.7985076962177722,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
450,0,28.0,-18.0,-1.3862943611198908,-1650.0,-1.4601518008909915,0.0,0.0,0.0,0.0,-1.0,-0.18232155679395468,0.0,0.0,-3.0,-0.916290731874155,0.19,0.16487464319023393,-603.0,-2.0034906284905203,10.800000000000011,0.1343632702201205,-5.0,-0.810930216216329,-35.0,-2.2772672850097555,-22.0,-1.5404450409471488,-104.0,-1.9136492868370922,-2.0,-1.0986122886681098,-349.0,-1.8514787039296774,-408.0,-1.851351566430301,1.2002840909090908,0.6111084642396938,2500000.0,0.44183275227903884,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
451,0,25.0,4.0,0.2363887780642302,357.0,0.2512255354411659,1.0,0.6931471805599453,-1.0,-0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,4.0,1.6094379124341003,0.11,0.10436001532424286,162.0,0.3268798369297734,-1.2999999999999972,-0.017723708664696858,-2.0,-0.16705408466316607,4.0,0.2876820724517808,10.0,0.7472144018302207,7.0,0.1416505170630269,-2.0,-0.33647223662121295,71.0,0.27969572081913086,69.0,0.2209906979531091,0.13822115384615385,0.09667328790136659,1500000.0,0.35667494393873334,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
452,0,26.0,2.0,0.10008345855698275,208.0,0.12171638096143855,-1.0,-0.6931471805599453,1.0,0.6931471805599453,1.0,0.18232155679395468,0.0,0.0,-2.0,-0.5108256237659905,-0.11,-0.10436001532424286,200.0,0.2958243929877753,-1.1000000000000085,-0.015246310572873512,7.0,0.49247648509779385,1.0,0.06062462181643502,9.0,0.38776553100876354,4.0,0.0727593542824283,0.0,0.0,80.0,0.24287879543594215,78.0,0.20223686649489636,-0.07528409090909088,-0.05149267630427118,-2000000.0,-0.5108256237659905,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
453,0,25.0,7.0,0.16126814759612218,606.0,0.15960205820265294,0.0,0.0,0.0,0.0,3.0,0.5596157879354227,0.0,0.0,-1.0,-0.4054651081081645,0.03,0.026907452919924177,603.0,0.29389502663649925,-2.1999999999999886,-0.024720359923160018,-11.0,-0.42121346507630353,1.0,0.03509131981127034,4.0,0.1112256351102241,-14.0,-0.0959639882617438,0.0,0.0,357.0,0.265305923722277,452.0,0.2886068852431185,0.40625,0.15984870094189596,-4000000.0,-0.15415067982726072,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
454,0,26.0,-1.0,-0.02150620522096336,-80.0,-0.01966631720999601,0.0,0.0,1.0,0.4054651081081645,-2.0,-0.33647223662121295,0.0,0.0,2.0,0.6931471805599453,0.010000000000000009,0.008810629682155083,202.0,0.08186018188536881,2.8999999999999915,0.03245948091611606,-4.0,-0.21130909366720685,8.0,0.2436220826577502,9.0,0.21256144198367277,-14.0,-0.10616019582838998,-5.0,-0.6931471805599456,230.0,0.13987545619558794,259.0,0.13422444137358802,0.890625,0.2805544585275488,-2000000.0,-0.08701137698962924,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
455,0,27.0,-12.0,-0.3022808718729335,-1067.0,-0.30774292573686246,-1.0,-0.6931471805599453,0.0,0.0,1.0,0.18232155679395468,0.0,0.0,-1.0,-0.2876820724517808,-0.14,-0.1310282624064042,-896.0,-0.4286899268398443,-1.5,-0.016657797724794143,0.0,0.0,-3.0,-0.08455738802806279,-16.0,-0.41616039722491216,-9.0,-0.07472354619593702,-1.0,-0.2231435513142097,-658.0,-0.467509579659084,-798.0,-0.4893950898701025,-1.578125,-0.5682365309793297,-4000000.0,-0.20067069546215066,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
456,0,28.0,-6.0,-0.19415601444095776,-446.0,-0.16325424556775125,0.0,0.0,-2.0,-1.0986122886681098,-3.0,-0.6931471805599452,0.0,0.0,-2.0,-1.0986122886681098,0.0,0.0,-336.0,-0.22404001036124743,5.299999999999997,0.057655988175378425,10.0,0.46262352194811296,-12.0,-0.4353180712578455,-4.0,-0.13815033848081715,-35.0,-0.35914103643392536,0.0,0.0,-154.0,-0.1502332422424537,-196.0,-0.16849355518666265,1.4375,0.5288441292686691,-3000000.0,-0.1823215567939549,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
457,0,25.0,-16.0,-0.6632942174102641,-1260.0,-0.5827520413034515,0.0,0.0,0.0,0.0,-1.0,-0.6931471805599453,0.0,0.0,-1.0,-0.2876820724517808,0.0,0.0,-1114.0,-0.7182998805750422,-0.30000000000001137,-0.0031496089028966168,-6.0,-0.35667494393873245,-15.0,-1.1451323043030028,-15.0,-0.6613984822453651,-45.0,-0.8602012652231115,-6.0,-0.6931471805599454,-823.0,-0.6754057335503489,-976.0,-0.7409190965640109,-2.25,-0.3835823968586567,-6000000.0,-0.1823215567939549,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
458,0,26.0,15.0,0.6325225587435104,1274.0,0.587647155973321,5.0,1.791759469228055,-1.0,-0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,4.0,0.8472978603872034,0.28,0.2468600779315258,1353.0,0.8226018785189186,-0.5999999999999943,-0.006329135051647228,1.0,0.06899287148695166,25.0,1.5198257537444133,15.0,0.6613984822453651,48.0,0.8979415932059589,9.0,0.9162907318741551,1022.0,0.7876043909128319,1220.0,0.8638719449648695,3.9375,0.5978370007556206,-2000000.0,-0.0689928714869481,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
459,0,27.0,-7.0,-0.24686007793152598,-677.0,-0.26936464307282293,-3.0,-0.6931471805599452,0.0,0.0,1.0,0.6931471805599453,-1.0,-0.6931471805599453,2.0,0.25131442828090633,-0.17000000000000004,-0.14250006260728296,-850.0,-0.43426373520355455,-1.0999999999999943,-0.011708489264900201,-5.0,-0.40546510810816416,-22.0,-1.1631508098056806,-15.0,-0.6613984822453651,-45.0,-0.8109302162163292,-1.0,-0.06899287148695166,-642.0,-0.41915843524016694,-779.0,-0.46103495926297455,-2.0625,-0.2688135881473983,12000000.0,0.35667494393873156,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
460,0,28.0,7.0,0.24686007793152598,505.0,0.20749666053255034,1.0,0.2876820724517808,3.0,1.3862943611198906,1.0,0.4054651081081645,0.0,0.0,-4.0,-0.5877866649021193,0.09000000000000001,0.07796154146971174,431.0,0.24353562010030672,-0.10000000000000853,-0.0010712373814989462,8.0,0.5877866649021186,14.0,0.8754687373538999,0.0,0.0,15.0,0.3483066942682158,10.0,0.5389965007326873,141.0,0.10827596961795027,347.0,0.2318275406074095,3.375,0.4085755305225567,-2000000.0,-0.051293294387551924,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
461,0,27.0,-8.0,-0.6359887667199966,-595.0,-0.45417858810133893,-1.0,-0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0.0,0.0,-14.0,-2.0794415416798357,-0.03,-0.02955880224154443,-217.0,-0.6885705135325333,1.1999999999999886,0.015584731016698328,-5.0,-0.3746934494414105,6.0,0.35667494393873245,-1.0,-0.13353139262452252,-7.0,-0.5306282510621703,-16.0,-0.3593740009078976,-163.0,-0.5583043123376124,-217.0,-0.7096764825111563,0.0,0.0,-3300000.0,-1.1631508098056802,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
462,0,24.0,2.0,0.10008345855698275,292.0,0.17424907922771204,1.0,0.6931471805599453,-4.0,-1.0986122886681096,0.0,0.0,0.0,0.0,-2.0,-0.5108256237659905,0.1,0.09531017980432493,-66.0,-0.07130449400693983,-1.6000000000000085,-0.01925450579013699,5.0,0.3254224004346278,4.0,0.20067069546215155,9.0,0.35667494393873245,-5.0,-0.14107859825990543,18.0,0.5596157879354227,-28.0,-0.04965559044586154,-57.0,-0.08455738802806323,-0.3999999999999999,-0.2200618847768016,-7000000.0,-0.24686007793152598,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
463,0,25.0,12.0,0.4519851237430572,942.0,0.41599725558264655,0.0,0.0,2.0,0.6931471805599453,5.0,0.810930216216329,0.0,0.0,4.0,0.8472978603872034,-0.05,-0.046520015634892886,795.0,0.6367130942794041,0.6000000000000085,0.0072639544582253635,6.0,0.28768207245178123,13.0,0.46430560813109745,8.0,0.2363887780642302,13.0,0.33213383502261484,-5.0,-0.12675170563914406,499.0,0.6456743301697809,586.0,0.645594640310863,0.0625,0.037740327982847044,-5000000.0,-0.22314355131421237,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
464,0,26.0,19.0,0.6443570163905132,1958.0,0.7927157855813824,1.0,0.4054651081081645,2.0,0.5108256237659905,9.0,1.1786549963416462,0.0,0.0,14.0,1.7346010553881064,-0.010000000000000002,-0.0096619109117369,1249.0,0.7303450447868096,1.2999999999999972,0.015037877364540542,33.0,0.7985076962177713,20.0,0.4321333551903259,40.0,1.007640510462383,16.0,0.5877866649021191,39.0,0.9400072584914709,794.0,0.6777669942721394,1001.0,0.7048372755677477,0.40625,0.15984870094189596,4500000.0,0.2288415724288484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
465,0,27.0,3.0,0.07232066157962613,163.0,0.044561151149560274,-1.0,-0.4054651081081645,-2.0,-0.5108256237659905,-2.0,-0.16705408466316607,1.0,0.6931471805599453,-5.0,-0.3483066942682158,0.0,0.0,-37.0,-0.015471770048937294,1.0,0.011415649083676982,-3.0,-0.05129329438755015,21.0,0.31365755885504143,11.0,0.16093036681263762,1.0,0.027398974188114433,-18.0,-0.3302416868705764,-19.0,-0.01184921877504852,-39.0,-0.01990369354519128,0.890625,0.2805544585275488,-2000000.0,-0.09531017980432566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
